Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Lable
0.577,-6.558,-0.896,-1.5322266,-0.09979248,-0.79777527,18.625,45,-20,walking
1.811,-5.759,-2.633,-3.3157806,-0.8786926,-0.80130005,16.3125,44.375,-24.8125,walking
3.678,-8.425,1.817,-1.8429108,-1.516571,0.29467773,14.9375,43.3125,-26.6875,walking
8.842,-19.13,0.181,-0.9881897,-1.2380524,0.6327362,14.1875,39.375,-31.4375,walking
0.945,-14.273,-9.553,-0.44647217,0.071624756,-0.16532898,14,40.625,-30.5,walking
-2.059,-3.246,-8.376,1.7497253,2.254715,-0.26512146,14.875,41.75,-28.3125,walking
2.716,-17.561,3.214,2.2954712,2.5521698,-0.38996887,15.375,39,-32.75,walking
-1.672,-8.104,8.431,3.3532715,3.5911255,-1.648529,15.5,36.25,-35.6875,walking
22.783,-24.371,30.144,3.644867,2.8962402,-2.0511627,11.9375,36.25,-35.4375,walking
-3.088,-3.634,-2.064,-1.8950043,-2.8895416,1.2914734,13.0625,38.625,-34.0625,walking
-1.145,-4.428,-2.633,-1.1204376,-3.382492,0.54963684,12.6875,40.1875,-33,walking
2.127,-7.171,-0.628,0.42951965,-2.5143738,1.3165894,11.625,41.8125,-29.5625,walking
-3.51,-18.264,-0.752,0.026489258,-1.7973938,0.86906433,11.9375,43.3125,-27.3125,walking
2.333,-16.714,-0.652,-0.05116272,-0.7509155,-0.06744385,11.8125,45.375,-24.75,walking
1.405,-13.646,-6.155,0.2925415,2.1539154,-0.65657043,13.375,46.875,-21.625,walking
5.243,-16.977,5.636,0.16351318,1.784317,-0.3456421,14.75,47.0625,-19,walking
8.526,-12.612,0.845,0.3237152,1.5541229,0.02810669,11.625,48.125,-19.3125,walking
2.888,-9.482,4.545,0.7375488,1.9705658,-0.33981323,11.1875,46.6875,-22.75,walking
-0.284,-10.042,1.017,0.10139465,1.3840942,-0.5529175,14.125,45.125,-22.4375,walking
-0.657,-6.137,-1.494,-1.6148529,0.58421326,-1.1897888,12.3125,43.9375,-25.0625,walking
1.175,-7.027,0.018,-3.392273,-1.7067108,-0.47103882,10.75,43.6875,-27.5,walking
4.252,-8.468,0.711,-1.9944458,-1.6414795,0.73986816,9.375,39.8125,-32.5625,walking
4.582,-19.518,-3.097,-3.384964,-2.1403046,1.2198334,14.375,36.0625,-36.125,walking
-3.725,-2.763,-10.219,0.97680664,1.65271,-0.46421814,10.375,38.8125,-34.3125,walking
-6.151,2.376,-10.142,0.9276581,0.4039154,0.44673157,11.8125,37.9375,-35.25,walking
0.663,-9.64,-0.422,2.2619324,1.1479797,0.38050842,9.4375,34.6875,-37.9375,walking
-3.557,-24.988,7.1,3.2761993,1.6904144,0.000823975,10.0625,32.6875,-41.1875,walking
6.353,-9.477,8.158,3.6610107,3.261856,-2.1710358,11,34.5,-39.25,walking
9.918,-11.655,14.289,2.1390533,1.2052002,-1.1354675,12.875,33.5,-39,walking
1.227,-4.113,-0.106,-1.2285461,-1.2692871,-0.03907776,6.125,30.3125,-42.375,walking
-2.303,-4.424,-4.533,-1.5023041,-2.6995544,0.6573639,2.75,34.125,-40.75,walking
-2.232,-1.121,-3.385,-1.5427551,-3.709488,0.95047,2.9375,36.0625,-37.75,walking
1.572,-8.42,0.501,-0.05935669,-2.5384216,1.1517487,9.9375,40.625,-31.4375,walking
1.649,-16.546,-4.318,-0.5084839,-1.093811,0.03187561,15,43,-24.875,walking
2.189,-17.642,-4.15,0.537735,1.5805206,-0.5473633,34.0625,40.75,-6.4375,walking
5.65,-15.508,5.803,0.16235352,1.3867035,-0.6270447,23.1875,46.5,-12.1875,walking
8.349,-12.325,1.29,-0.0309906,1.2896881,-0.39151,19.6875,47.125,-15,walking
2.079,-12.186,2.965,0.9233246,1.7823792,0.48884583,18.0625,46.875,-17.1875,walking
-0.892,-10.171,0.525,0.6371002,1.735611,-0.44589233,14.9375,45.6875,-21.5,walking
0.295,-7.855,1.74,-0.6981354,1.0823975,-0.9644928,13.6875,44.5625,-23.75,walking
2.022,-8.027,-0.451,-2.7449188,-1.0726776,-0.5635834,12.6875,44.125,-28.125,walking
12.292,-20.892,2.372,-3.8680115,-3.4079742,1.8578033,10.9375,38.5625,-34.375,walking
-3.462,-5.18,-8.678,0.37789917,0.49438477,-0.005142212,8,36.4375,-37.375,walking
2.299,-20.169,4.86,2.1629791,2.0785065,-0.6726074,8.6875,36.4375,-37.3125,walking
13.685,-16.733,15.739,3.5785675,1.9533386,-1.1048889,10.4375,35.6875,-37,walking
-4.122,-3.227,-3.868,-1.8084564,-2.800232,1.4466705,4.3125,34.125,-40.0625,walking
-4.017,-4.596,-3.375,-1.427185,-2.47435,0.26441956,2.1875,35.125,-40.0625,walking
3.73,-14.259,-0.188,-0.13375854,-2.799759,0.9481964,8.875,39.125,-33.75,walking
-3.041,-12.962,8.885,0.5267334,2.0386658,-0.29385376,12.625,46.875,-19.375,walking
6.559,-13.689,-2.423,0.2744751,1.5942535,-0.3344574,9.5625,48.3125,-19.5,walking
5.291,-13.67,3.592,0.39445496,0.74913025,0.3009491,7.4375,47.9375,-21.75,walking
1.529,-10.502,-2.25,0.84632874,2.0718231,-0.44288635,5.875,46.375,-25.1875,walking
1.869,-6.855,-1.528,-0.9298248,1.2761078,-1.140274,0.3125,45.5,-28,walking
0.41,-7.788,-1.623,-1.6593018,0.2050476,-0.4028015,0.375,39.625,-34.4375,walking
4.132,-8.023,5.846,-2.355713,-1.3142548,0.9174042,2.5,38.1875,-37.5,walking
6.65,-18.106,-3.466,-2.3546906,-2.601654,1.6225891,5.5,37.25,-37.1875,walking
-4.524,0.548,-7.007,1.343338,0.93692017,-0.07092285,4.8125,37.1875,-37.625,walking
1.816,-21.203,8.928,2.4936218,2.3372803,-0.7354584,6.9375,35.3125,-38.0625,walking
13.785,-20.509,9,2.9219666,2.3361359,-1.8621826,7.0625,35.3125,-39.3125,walking
-4.012,-3.313,-3.073,-2.0591278,-2.4143677,1.4040375,3.4375,32.625,-41.3125,walking
-2.811,-5.438,-3.298,-1.1641083,-2.3211823,0.4292755,3.0625,35.8125,-39.3125,walking
1.639,-7.003,-0.346,-0.1954956,-3.0185547,1.0110474,6.0625,38.4375,-36.125,walking
-0.155,-15.177,-0.666,0.23608398,-0.352417,0.2912445,10.125,43.9375,-27.5,walking
-2.045,-14.421,12.992,0.37599182,3.0806732,-0.6903076,8.625,47.8125,-18.75,walking
5.635,-14.728,2.228,0.14703369,2.20549,-0.71221924,3.5625,48.5,-20.625,walking
8.645,-11.004,2.295,0.34443665,1.7892761,-0.2624054,4.0625,47.9375,-21.4375,walking
2.472,-10.143,-2.533,0.744812,1.8526459,-0.2259674,4.875,46.875,-24.1875,walking
0.955,-7.391,-1.8,-1.6943817,0.5183563,-0.48191833,6.5,43.375,-29.8125,walking
-0.078,-8.472,-2.207,-2.6878052,-0.5443573,-0.21092224,3.9375,39,-35.4375,walking
9.119,-18.915,0.199,-1.9266663,-1.9011841,1.0866852,6.4375,39.0625,-35,walking
-2.38,-1.935,-7.687,0.9423523,0.74394226,0.00769043,8.3125,36.8125,-37.3125,walking
-1.791,-19.906,3.836,2.7982788,1.9972076,-0.6183624,7.0625,36.25,-36.75,walking
15.815,-19.968,18.629,2.9456635,1.9967194,-1.9432373,4.5,34.25,-40.5,walking
-3.591,-4.476,-3.207,-1.0569,-2.4753113,1.3057251,-3.4375,31.5,-42.625,walking
-2.37,-3.62,-4.236,-1.0732574,-1.9503021,0.6429596,-0.5625,35.4375,-39,walking
2.304,-4.16,-3.624,-0.32641602,-3.3082275,1.0949249,0.9375,38.25,-36.5,walking
0.634,-10.535,-2.327,0.3868103,-3.4438171,1.4384155,-1.6875,41.25,-32.6875,walking
2.505,-14.895,-1.791,0.08988953,-0.024093628,-0.008514404,0.8125,44.125,-27.9375,walking
-1.231,-12.464,0.443,0.10713196,2.3098297,-0.7156372,7.0625,47.0625,-22.3125,walking
2.888,-16.216,2.712,-0.14242554,1.4371796,-0.43652344,9.5625,48.25,-19.375,walking
5.252,-11.971,-0.657,0.836853,-0.5182495,0.91937256,0.125,48.75,-20.1875,walking
2.008,-10.329,-0.054,1.3612518,1.7798004,-0.57769775,-1.1875,43.3125,-30.25,walking
-0.408,-8.391,1.419,-1.4392853,1.0352325,-1.0944977,1.6875,42.125,-31.3125,walking
3.735,-8.243,4.999,-0.79930115,-1.0930328,0.65875244,2.5625,41.375,-32.75,walking
6.779,-16.01,-1.36,-2.2360687,-1.9659424,1.7347412,-0.0625,37.8125,-37.5625,walking
-3.897,-3.036,-9.434,0.93182373,0.30221558,0.43717957,3.9375,36.1875,-38,walking
-5.161,1.026,-9.285,1.4917755,-0.06890869,0.8721466,5.3125,34.625,-39.25,walking
-0.246,-17.623,19.089,2.359253,1.2030029,-0.034744263,1.9375,35.25,-38.875,walking
-5.065,-19.011,9.651,3.422287,0.96759033,0.16249084,3.875,34.3125,-39.875,walking
10.88,-18.413,10.824,3.2528381,2.9204712,-2.7919464,1.375,32.6875,-42.125,walking
4.664,-7.434,5.942,-2.4448395,-1.2443085,1.141983,1.75,31,-43.125,walking
-5.625,-5.295,-4.126,-1.6738129,-2.3271637,1.6476593,2.5625,33.5,-40.75,walking
-0.609,-4.912,-2.858,-2.0010376,-2.2505035,0.12483215,3.75,34.125,-39.1875,walking
-0.427,-0.973,-3.088,-1.470047,-3.0191956,0.6618347,-2.1875,35.0625,-38.8125,walking
1.773,-4.366,-1.418,-0.16513062,-3.5300446,1.4081268,-0.875,38.375,-36.4375,walking
-0.102,-7.927,2.463,0.31266785,-2.8650208,1.1911774,1.5,40.125,-34.875,walking
-4.998,-20.246,-2.408,0.22502136,-2.5239258,1.2225189,2.75,42,-31.5,walking
3.534,-13.612,-0.953,-0.19747925,-0.25090027,0.06851196,9.25,45.3125,-26,walking
0.983,-14.168,-6.088,0.35957336,1.6208496,-0.24403381,12,46.5,-22.4375,walking
4.831,-15.096,8.435,0.29508972,3.177002,-0.76530457,3.875,49.125,-19.375,walking
6.559,-10.774,-1.839,0.5635071,1.6953888,-0.4365692,-0.5625,48.5,-21.5,walking
2.788,-10.904,4.506,0.8420563,0.61860657,0.41073608,3.875,46.625,-24.125,walking
1.065,-9.607,1.453,0.92533875,1.0718536,-0.36380005,2.125,45.125,-27.875,walking
1.409,-6.596,-2.356,-2.9455109,-0.093566895,-0.90260315,3.375,41.125,-33.375,walking
2.725,-8.989,2.511,-2.2121887,-1.1507568,0.50772095,5.3125,40,-34.25,walking
3.137,-16.781,-4.624,-2.3550262,-1.9243011,1.0970459,3.75,37.6875,-36.9375,walking
0.003,-7.377,-5.725,1.8750305,1.697998,-0.2982788,6.625,36.6875,-37,walking
-4.84,-14.641,0.601,3.0608215,2.0441437,-0.9398804,4.6875,35.125,-39.5,walking
22.438,-18.504,32.465,2.9408112,1.2428894,-1.4732208,2,31,-41.5625,walking
-1.978,-3.873,-3.696,-1.2217712,-1.9563141,1.0846863,-2.25,31.5625,-42.8125,walking
-2.476,-3.524,-3.614,-1.9038849,-2.6722412,0.6695404,-3.375,33.6875,-39.875,walking
0.873,-7.377,-0.369,0.028717041,-3.6807404,1.46521,-0.625,38.25,-36.3125,walking
-1.71,-17.077,-3.073,0.008666992,-2.2546234,0.9873047,4.9375,42.375,-30.8125,walking
3.946,-14.077,0.74,0.014648438,-0.7140198,0.11973572,4.125,45.375,-26.3125,walking
0.228,-12.627,5.186,0.11528015,2.9803314,-0.8392792,2.5,48.0625,-21.4375,walking
3.788,-15.737,6.717,0.1088562,2.6070557,-0.7490082,4.9375,48.125,-21,walking
8.751,-12.009,0.97,0.5886688,1.1841583,-0.052383423,0.75,48.5,-22.25,walking
2.606,-9.741,-0.767,1.433197,1.8725891,-0.27494812,0.375,45.9375,-26.25,walking
-2.088,-8.774,3.597,0.27601624,1.3666534,-0.72413635,3.125,43.5,-30,walking
2.582,-8.118,-0.704,-2.1753693,-0.7367401,-0.062347412,5.9375,42.125,-31.6875,walking
4.85,-17.566,-2.346,-2.9705505,-1.7300873,1.2660675,4.8125,39.375,-35,walking
-1.38,-5.725,-10.343,0.25808716,0.6198425,-0.31126404,4.0625,36.0625,-38.375,walking
8.186,-21.858,24.42,2.4620667,2.1731567,-0.94929504,2.125,35.4375,-39,walking
-3.782,-11.559,-0.791,2.4696808,1.9487152,-0.85165405,5.125,34.0625,-38.5625,walking
14.566,-20.068,20.625,2.1440582,0.104522705,-0.9042053,0.1875,32.3125,-41.625,walking
-3.471,-3.304,-3.566,-1.4527893,-2.2746735,1.5328369,-1.8125,32.9375,-40.875,walking
-1.992,-3.275,-3.365,-1.2537231,-2.996521,0.9139862,-4.25,34.875,-39.125,walking
2.075,-6.046,-0.413,0.3941803,-3.5111694,1.6698303,0.5,37.625,-36.125,walking
-0.839,-17.446,-3.284,0.09814453,-1.6340942,0.4413147,1.1875,44.6875,-27.5,walking
2.869,-13.086,-7.649,0.28320313,2.2019348,-0.32202148,4.5,47.8125,-22.5625,walking
2.591,-16.34,8.172,0.14082336,2.5857544,-0.756897,5.0625,49.0625,-20.625,walking
6.066,-13.191,-1.432,-0.03401184,2.186142,-0.6560974,3.5625,48.5,-21.0625,walking
6.554,-12.885,2.578,0.36660767,-0.47154236,0.91929626,3.1875,47.125,-23.3125,walking
2.075,-10.104,-0.657,1.2156982,1.8019562,-0.107666016,5.625,45.1875,-26.125,walking
-0.978,-8.932,2.692,-0.6708069,1.0241394,-1.1108398,5.4375,44.375,-28.5625,walking
1.385,-6.319,-3.217,-4.2861023,-0.89649963,-0.7345886,5.75,39.9375,-34.5625,walking
6.219,-9.774,3.841,-2.5818634,-2.2209167,0.8542633,6.6875,38.625,-35.0625,walking
2.926,-15.158,-9.711,-1.0584717,-0.59935,0.19612122,7.625,35.6875,-38.25,walking
-1.921,0.888,-10.367,1.3784485,1.1701508,-0.1976471,8.8125,33.75,-38.5625,walking
0.969,-17.001,8.656,2.8803253,1.3925018,0.041885376,6.6875,35.3125,-38.4375,walking
3.539,-7.482,8.263,2.9546356,2.8612213,-2.24823,5.625,33.5,-40.5,walking
16.121,-26.161,14.332,2.6335144,1.9213257,-2.153305,4.875,33.0625,-40.3125,walking
3.199,-6.314,4.54,-2.7618408,-1.8740997,1.1261444,1,32.6875,-41.75,walking
-4.347,-3.16,-4.538,-1.4707336,-2.4280853,1.4068604,-0.0625,32.5,-40.75,walking
-2.136,-3.361,-3.997,-1.5190735,-2.7560425,0.6889801,-0.875,34.3125,-39.25,walking
0.945,-2.643,-3.509,-0.4951477,-3.3476868,1.1429291,-0.125,38.5625,-37.125,walking
0.816,-7.089,0.109,0.20133972,-2.8086548,1.0111389,-3.1875,37.4375,-37.3125,walking
-1.61,-18.676,-1.279,0.012557983,-0.8462982,0.16267395,4.9375,44.5625,-28.375,walking
2.835,-11.464,-6.759,0.18501282,1.3281708,-0.17105103,6.625,47.625,-22.3125,walking
0.883,-14.359,7.167,0.40394592,3.091339,-0.8036499,7.8125,47.6875,-21.625,walking
5.697,-15.144,3.324,-0.14077759,2.1765594,-0.9477997,5.5,48.625,-21,walking
9.349,-10.597,2.539,0.10687256,1.8298645,-0.7379303,-1.5,48.5,-21.1875,walking
1.596,-11.526,1.357,0.89904785,0.7689514,0.069381714,-1.5625,47.6875,-23.5625,walking
-1.605,-9.549,1.429,0.99253845,1.500885,-0.34272766,2.75,44.75,-25.8125,walking
1.524,-6.41,-2.442,-2.6972504,-0.53056335,-0.54815674,2.9375,42.125,-31.125,walking
5.583,-9.028,3.894,-2.4871674,-1.4403229,0.8768158,-0.125,37.5,-37.3125,walking
5.511,-21.088,-3.423,-0.9840393,-0.3803711,0.056503296,0.5,34.6875,-40.375,walking
-4.232,-3.658,-6.61,1.2967529,1.8670654,-1.0627289,7.5,34.9375,-38.875,walking
-4.668,-22.796,12.987,3.2352905,1.2510681,-0.0524292,4.375,34.9375,-39.5,walking
5.554,-9.243,8.316,2.8672638,2.744812,-2.482956,3.6875,32.5,-41.125,walking
-3.749,-4.093,-3.72,-2.0348358,-2.53125,1.5282135,1.6875,31.375,-42.1875,walking
-2.15,-4.577,-3.322,-1.4827423,-2.394577,0.40049744,-0.5,34.875,-39.5,walking
2.611,-6.137,-0.508,0.10861206,-3.1482697,1.367569,0.875,38.6875,-35.5,walking
-4.72,-18.958,-3.442,0.051696777,-2.668808,1.1258087,1.125,41.5625,-32.5625,walking
3.788,-14.282,-4.868,-0.12989807,-0.08972168,0.02520752,-0.375,44.25,-26.625,walking
0.482,-16.441,11.613,0.08996582,3.298233,-0.9697418,-1.8125,48.8125,-20.1875,walking
4.319,-11.516,-0.288,0.24897766,2.6403198,-0.8743744,0.5625,48,-20.5625,walking
8.109,-11.846,3.631,1.0362854,1.3440704,-0.07006836,-0.0625,47.9375,-22.3125,walking
2.539,-10.971,0.888,0.7119751,1.0895386,-0.055984497,1,47.0625,-23.375,walking
3.18,-10.588,-4.677,1.2732391,1.2602386,0.18127441,1.875,46.6875,-23.8125,walking
-0.82,-10.133,0.726,0.20033264,0.69615173,-0.35609436,3.4375,45.5,-26.3125,walking
0.042,-7.568,0.84,-0.9032135,0.15144348,-0.57466125,1.1875,43.125,-31.125,walking
0.281,-7.013,-1.049,-2.495346,-0.24708557,-0.10462952,1.375,41.375,-30.875,walking
3.209,-9.942,-2.054,0.78530884,1.3316956,-0.6066742,1.8125,45.9375,-25.4375,walking
-1.849,-8.31,1.673,-1.7092133,0.17764282,-0.49794006,6,42.3125,-30.5,walking
1.768,-7.233,-1.413,-2.9400787,-1.087616,0.27001953,4.25,39.75,-33.125,walking
7.32,-8.717,3.114,-2.9431305,-1.8232574,0.93504333,3.75,39.4375,-34.625,walking
9.378,-27.654,-1.446,-2.2977448,-0.35881042,-0.067276,4.3125,31.5,-41.25,walking
9.205,-12.382,3.2,0.5349426,0.2934265,0.35513306,1.5,46.875,-23.5625,walking
4.391,-13.67,1.151,1.3597565,3.1830292,-0.87683105,0.6875,47.8125,-22.5625,walking
7.664,-11.937,-0.073,1.1277924,3.725296,-1.2115021,-3.625,48.125,-22.125,walking
7.545,-12.143,0.807,2.2470703,1.362503,-0.3768158,-6.125,47.625,-22.9375,walking
2.577,-12.794,2.898,2.0690765,3.0661163,-0.049682617,4.3125,46.75,-22.75,walking
4.645,-9.32,1.166,1.3003693,1.8210449,-0.743927,1.6875,45.3125,-25.0625,walking
0.027,-9.626,-0.058,0.72161865,1.4871674,-0.8168793,-0.3125,45.25,-27.0625,walking
1.596,-6.611,0.448,-2.9836273,-0.48355103,-0.6625519,2.1875,41.4375,-32.9375,walking
4.262,-8.492,5.425,-3.3868256,-0.95373535,0.73631287,0.4375,37.6875,-36.875,walking
7.564,-9.219,7.282,-3.5949554,-0.90257263,0.40760803,2.125,34.625,-39.4375,walking
0.19,-15.737,-7.103,-0.44276428,-0.009277344,0.1251831,3.125,34.125,-39.6875,walking
-0.992,-1.868,-10.683,1.4327698,1.1439362,-0.4671936,7.125,33.125,-39.8125,walking
0.271,-21.858,5.181,3.6245575,0.58158875,0.5798187,6,32.5625,-40.5,walking
-5.692,-22.61,7.55,4.0772095,2.2129517,-1.1895294,2.75,33.25,-40.4375,walking
-4.433,-17.355,3.343,2.513321,1.2103577,-0.8863373,3.875,33.3125,-40.9375,walking
5.42,-7.649,8.694,2.8967285,1.4255524,-1.7626495,-0.25,31.9375,-41.25,walking
15.403,-22.638,17.921,3.7812958,1.8115997,-2.3091278,1.75,31,-42.625,walking
6.975,-15.555,1.238,-0.24543762,1.7443695,-0.81840515,4.3125,48.0625,-21.375,walking
7.526,-11.746,-3.112,0.7381134,1.3096161,0.055923462,2.9375,48.4375,-20.875,walking
11.522,-11.708,1.625,0.9400177,2.471344,-0.3765869,2.875,47.5,-22.3125,walking
5.98,-11.784,1.362,1.5656586,1.3330994,0.13528442,0.75,47.875,-21.875,walking
-3.428,-4.003,-5.06,-0.59165955,-2.4882202,0.9791565,-2.5625,34.125,-40.3125,walking
-2.801,-2.643,-3.538,-1.4071655,-2.5838165,0.47409058,-1.4375,34.3125,-39.8125,walking
0.782,-4.204,-2.236,-0.16027832,-3.6150208,1.2257843,-1.8125,36.0625,-38.25,walking
0.257,-9.281,-1.183,0.14668274,-3.3516388,1.4054413,0.375,40.9375,-32.0625,walking
-1.543,-17.637,-3.743,0.23867798,-3.375122,1.2836304,-0.75,39.75,-32.5625,walking
3.376,-14.364,1.439,0.08029175,-0.18908691,0.16390991,3.875,44.9375,-27.125,walking
3.113,-16.35,-6.079,-0.05001831,0.73394775,-0.16949463,4.875,46.3125,-25.25,walking
0.572,-13.469,7.493,0.11871338,2.751297,-0.7100525,3.75,48.8125,-20.875,walking
8.861,-15.689,10.455,0.5019226,1.2044525,-1.4263458,7,33.75,-40.125,walking
6.726,-11.373,19.05,-1.0227814,-2.024887,0.6760864,2.5,31.5625,-41.5,walking
-1.992,-6.099,1.793,1.7700806,1.8989105,-1.4278717,5.3125,32.5625,-40.875,walking
6.305,-5.783,10.005,1.7376862,2.06604,-2.0967865,3.5625,33.3125,-40.0625,walking
9.703,-11.655,7.885,4.482956,2.0628052,-1.6751099,8.25,32.6875,-39.75,walking
15.159,-19.671,18.639,-4.4998016,0.3660431,-1.62854,6.4375,31.875,-41.3125,walking
19.327,-28.951,15.093,-4.156784,0.26693726,-1.5712891,0.375,31.125,-42.375,walking
5.248,-11.057,12.905,-1.5917206,-2.2366333,1.8645172,6.125,33.1875,-40.4375,walking
-4.644,-3.701,-3.93,-2.2122498,-2.6311798,1.5234833,4.5,33.3125,-40.25,walking
-2.988,-4.787,-3.782,-1.7653656,-2.7873688,0.5227814,1.5625,35.6875,-38.8125,walking
-2.169,-2.246,-3.777,-0.57164,-3.3637695,1.1662445,1.5625,33.6875,-39.125,walking
1.227,-3.572,-3.456,-0.3179779,-3.1605377,1.2662048,-0.375,36.8125,-37.375,walking
1.414,-9.568,-2.03,0.001113892,-2.755249,1.285553,5.875,39.75,-33.4375,walking
-0.518,-19.197,-1.843,-0.050811768,-1.2800293,0.013793945,4.0625,41.375,-31.125,walking
4.487,-14.656,1.305,-0.30665588,-0.33189392,-0.06037903,4.625,45.5,-25.8125,walking
1.653,-15.24,-6.577,0.11399841,1.7252197,-0.32806396,5.0625,47.625,-22.875,walking
1.084,-13.569,9.517,0.52272034,3.682785,-0.7046814,4.5,48.125,-21.25,walking
4.822,-15.867,7.617,-0.005004883,2.1105042,-0.5835266,2.3125,48.8125,-20.1875,walking
9.612,-10.617,-2.911,0.3708191,1.9921112,-0.5470886,2.6875,48.4375,-21.625,walking
8.344,-12.124,1.592,1.0744324,3.369522,-0.94184875,5.4375,48.25,-21.9375,walking
5.157,-12.287,1.228,1.6868134,3.05336,-0.32667542,5.4375,47.125,-22.75,walking
1.763,-9.884,1.711,1.7423553,3.436386,-0.8578491,2.0625,47.5,-23.0625,walking
2.261,-10.253,-1.14,1.2431335,1.6725769,-0.4380188,1.5625,46.0625,-26,walking
0.377,-10.65,-1.351,1.4341888,1.822815,-0.7198639,1.375,45.9375,-26.75,walking
0.319,-10.09,1.865,0.07081604,1.0980072,-0.60694885,2.125,46.6875,-25.25,walking
-3.189,-8.712,5.521,-1.3338013,0.38433838,-0.8805237,0.6875,44.1875,-30,walking
0.381,-5.405,-3.035,-2.4978027,0.030380249,-0.9491272,1.5,43.3125,-31.0625,walking
3.127,-6.214,-2.379,-2.6779785,-0.23660278,-0.24377441,2.875,42.125,-31.3125,walking
3.142,-5.352,4.994,-1.5826721,-0.90740967,0.4306488,2.5625,39.8125,-34,walking
8.243,-9.315,5.406,-0.46157837,0.014572144,0.12670898,2.1875,36.1875,-37.5625,walking
11.373,-18.638,3.999,-2.0403442,0.32185364,-0.67045593,6.625,34.9375,-38.375,walking
3.893,-18.705,-7.027,-0.5369415,0.3765564,-0.17189026,4.3125,33.9375,-40.4375,walking
-2.026,-6.84,-11.061,0.48182678,0.8600006,-0.23912048,7.875,35.875,-36.9375,walking
7.832,-11.55,5.416,2.51622,0.037887573,0.6995697,6.625,35.5,-38.625,walking
-7.223,-24.701,7.273,2.8815308,1.9848175,-0.9436798,4.25,33.125,-40,walking
8.516,-15.043,9.799,1.0859222,1.9523621,-1.9382324,5.6875,31.75,-41,walking
5.764,-8.932,12.465,-2.0057678,-1.7941742,1.0209656,4.3125,32.1875,-41.375,walking
-3.849,-3.218,-4.753,-1.2590942,-2.480072,1.3014069,0.6875,34.0625,-40.5,walking
-2.615,-4.28,-2.767,-1.65271,-2.664383,0.8258972,0.125,34.9375,-39.875,walking
-1.461,-1.653,-3.83,-0.6577301,-3.4816132,1.095932,0.8125,37.0625,-38.4375,walking
1.29,-3.304,-3.279,-0.68569946,-3.224472,1.0980225,0,36.3125,-37.4375,walking
1.677,-9.056,-1.336,0.22511292,-3.5625458,1.4218445,-2.625,39.375,-35.25,walking
-0.729,-16.168,-1.547,0.005615234,-0.44200134,0.20259094,-0.375,44.1875,-28.5625,walking
5.061,-15.072,-3.27,-0.598114,-0.14225769,-0.105773926,-0.4375,44.6875,-26.875,walking
2.031,-13.641,-7.677,-0.25239563,1.362381,-0.3633423,2.3125,48.625,-21.5,walking
1.16,-15.967,10.498,0.11100769,3.2894745,-1.0554962,1.1875,48.625,-20.4375,walking
3.501,-12.775,2.338,0.40585327,1.5294495,-0.24987793,-3.25,49.4375,-18.5625,walking
8.751,-11.555,0.376,0.9208374,1.2875061,0.007049561,-1.0625,48.5,-20.5625,walking
2.209,-11.33,4.535,1.9964447,1.4360962,-0.3534851,-3.75,47.75,-23.9375,walking
2.697,-10.277,-1.69,1.0569458,0.8930054,-0.4897766,-4.625,46.3125,-25.1875,walking
0.353,-9.123,3.994,0.6374817,0.3670807,-0.30163574,-1.0625,45.9375,-26.625,walking
0.873,-7.195,-2.341,-1.7182312,0.23817444,-0.9261627,-0.875,41.8125,-31.125,walking
2.835,-7.707,-1.456,-2.9505157,-0.85591125,-0.059188843,-1.375,38.6875,-35.6875,walking
9.593,-16.666,-2.269,-0.6989746,0.56599426,-0.67803955,-0.5,38.25,-36.75,walking
-0.447,-12.445,-10.458,-0.45048523,0.26667786,0.060272217,1.3125,33.5,-40.375,walking
-4.538,-0.6,-12.315,1.552002,0.83335876,0.07757568,3.75,33,-40.6875,walking
-4.452,-11.894,0.333,3.0165405,1.6175232,-0.7464905,1.375,32.6875,-41.1875,walking
-0.978,-3.983,-1.571,-1.9564819,-1.9655762,1.5505981,-1.5625,31.5625,-42.125,walking
