Timestamp,Date,Time,Actitivty,Percentage
1511625905,11/25/2017,9:05 PM,On a bicycle,0.03
1511625905,11/25/2017,9:05 PM,Unknown Activity,0.03
1511625909,11/25/2017,9:05 PM,Still,0.48
1511625909,11/25/2017,9:05 PM,In a vehicle,0.25
1511625909,11/25/2017,9:05 PM,On foot,0.08
1511625909,11/25/2017,9:05 PM,Walking,0.08
1511625909,11/25/2017,9:05 PM,Unknown Activity,0.04
1511625909,11/25/2017,9:05 PM,On a bicycle,0.02
1511625914,11/25/2017,9:05 PM,Still,1
1511625918,11/25/2017,9:05 PM,Still,0.59
1511625918,11/25/2017,9:05 PM,In a vehicle,0.26
1511625918,11/25/2017,9:05 PM,On foot,0.07
1511625918,11/25/2017,9:05 PM,Walking,0.07
1511625918,11/25/2017,9:05 PM,On a bicycle,0.01
1511625918,11/25/2017,9:05 PM,Unknown Activity,0.01
1511625923,11/25/2017,9:05 PM,Still,0.8
1511625923,11/25/2017,9:05 PM,On foot,0.12
1511625923,11/25/2017,9:05 PM,Walking,0.12
1511625923,11/25/2017,9:05 PM,In a vehicle,0.04
1511625923,11/25/2017,9:05 PM,Unknown Activity,0.02
1511625923,11/25/2017,9:05 PM,On a bicycle,0.01
1511625927,11/25/2017,9:05 PM,Still,0.79
1511625927,11/25/2017,9:05 PM,On foot,0.11
1511625927,11/25/2017,9:05 PM,Walking,0.11
1511625927,11/25/2017,9:05 PM,In a vehicle,0.04
1511625927,11/25/2017,9:05 PM,Unknown Activity,0.03
1511625927,11/25/2017,9:05 PM,On a bicycle,0.01
1511625932,11/25/2017,9:05 PM,Still,1
1511625936,11/25/2017,9:05 PM,Still,0.76
1511625936,11/25/2017,9:05 PM,In a vehicle,0.08
1511625936,11/25/2017,9:05 PM,On foot,0.06
1511625936,11/25/2017,9:05 PM,Walking,0.06
1511625936,11/25/2017,9:05 PM,Unknown Activity,0.02
1511625936,11/25/2017,9:05 PM,On a bicycle,0.01
1511625941,11/25/2017,9:05 PM,Still,0.77
1511625941,11/25/2017,9:05 PM,In a vehicle,0.09
1511625941,11/25/2017,9:05 PM,On foot,0.09
1511625941,11/25/2017,9:05 PM,Walking,0.09
1511625941,11/25/2017,9:05 PM,Unknown Activity,0.02
1511625945,11/25/2017,9:05 PM,Still,0.79
1511625945,11/25/2017,9:05 PM,On foot,0.09
1511625945,11/25/2017,9:05 PM,Walking,0.09
1511625945,11/25/2017,9:05 PM,In a vehicle,0.07
1511625945,11/25/2017,9:05 PM,Unknown Activity,0.02
1511625945,11/25/2017,9:05 PM,On a bicycle,0.01
1511625950,11/25/2017,9:05 PM,Still,0.75
1511625950,11/25/2017,9:05 PM,On foot,0.08
1511625950,11/25/2017,9:05 PM,Walking,0.08
1511625950,11/25/2017,9:05 PM,In a vehicle,0.07
1511625950,11/25/2017,9:05 PM,Unknown Activity,0.03
1511625950,11/25/2017,9:05 PM,On a bicycle,0.02
1511625954,11/25/2017,9:05 PM,Still,1
1511625959,11/25/2017,9:05 PM,Still,0.59
1511625959,11/25/2017,9:05 PM,In a vehicle,0.2
1511625959,11/25/2017,9:05 PM,On foot,0.05
1511625959,11/25/2017,9:05 PM,Walking,0.05
1511625959,11/25/2017,9:05 PM,Unknown Activity,0.03
1511625959,11/25/2017,9:05 PM,On a bicycle,0.02
1511625963,11/25/2017,9:06 PM,Still,0.67
1511625963,11/25/2017,9:06 PM,In a vehicle,0.18
1511625963,11/25/2017,9:06 PM,On foot,0.09
1511625963,11/25/2017,9:06 PM,Walking,0.09
1511625963,11/25/2017,9:06 PM,Unknown Activity,0.03
1511625963,11/25/2017,9:06 PM,On a bicycle,0.01
1511625968,11/25/2017,9:06 PM,Still,0.81
1511625968,11/25/2017,9:06 PM,On foot,0.09
1511625968,11/25/2017,9:06 PM,Walking,0.09
1511625968,11/25/2017,9:06 PM,In a vehicle,0.04
1511625968,11/25/2017,9:06 PM,Unknown Activity,0.02
1511625968,11/25/2017,9:06 PM,On a bicycle,0.01
1511625972,11/25/2017,9:06 PM,Still,1
1511625977,11/25/2017,9:06 PM,Still,1
1511625981,11/25/2017,9:06 PM,Still,0.77
1511625981,11/25/2017,9:06 PM,On foot,0.1
1511625981,11/25/2017,9:06 PM,Walking,0.1
1511625981,11/25/2017,9:06 PM,In a vehicle,0.08
1511625981,11/25/2017,9:06 PM,Unknown Activity,0.02
1511625986,11/25/2017,9:06 PM,Still,1
1511625990,11/25/2017,9:06 PM,Still,1
1511625995,11/25/2017,9:06 PM,Still,0.81
1511625995,11/25/2017,9:06 PM,On foot,0.08
1511625995,11/25/2017,9:06 PM,Walking,0.08
1511625995,11/25/2017,9:06 PM,In a vehicle,0.04
1511625995,11/25/2017,9:06 PM,Unknown Activity,0.03
1511625995,11/25/2017,9:06 PM,On a bicycle,0.01
1511626000,11/25/2017,9:06 PM,Still,1
1511626004,11/25/2017,9:06 PM,Still,0.78
1511626004,11/25/2017,9:06 PM,In a vehicle,0.08
1511626004,11/25/2017,9:06 PM,On foot,0.05
1511626004,11/25/2017,9:06 PM,Walking,0.05
1511626004,11/25/2017,9:06 PM,Unknown Activity,0.03
1511626004,11/25/2017,9:06 PM,On a bicycle,0.01
1511626009,11/25/2017,9:06 PM,Still,0.51
1511626009,11/25/2017,9:06 PM,In a vehicle,0.19
1511626009,11/25/2017,9:06 PM,On foot,0.12
1511626009,11/25/2017,9:06 PM,Walking,0.12
1511626009,11/25/2017,9:06 PM,Unknown Activity,0.02
1511626009,11/25/2017,9:06 PM,On a bicycle,0.01
1511626013,11/25/2017,9:06 PM,Still,0.53
1511626013,11/25/2017,9:06 PM,On foot,0.45
1511626013,11/25/2017,9:06 PM,Walking,0.45
1511626013,11/25/2017,9:06 PM,Unknown Activity,0.02
1511626018,11/25/2017,9:06 PM,Still,0.52
1511626018,11/25/2017,9:06 PM,In a vehicle,0.24
1511626018,11/25/2017,9:06 PM,On foot,0.05
1511626018,11/25/2017,9:06 PM,Walking,0.05
1511626018,11/25/2017,9:06 PM,On a bicycle,0.03
1511626018,11/25/2017,9:06 PM,Unknown Activity,0.03
1511626022,11/25/2017,9:07 PM,Still,0.57
1511626022,11/25/2017,9:07 PM,In a vehicle,0.24
1511626022,11/25/2017,9:07 PM,On foot,0.06
1511626022,11/25/2017,9:07 PM,Walking,0.06
1511626022,11/25/2017,9:07 PM,On a bicycle,0.02
1511626022,11/25/2017,9:07 PM,Unknown Activity,0.02
1511626027,11/25/2017,9:07 PM,Still,0.47
1511626027,11/25/2017,9:07 PM,In a vehicle,0.32
1511626027,11/25/2017,9:07 PM,On foot,0.05
1511626027,11/25/2017,9:07 PM,Walking,0.05
1511626027,11/25/2017,9:07 PM,Unknown Activity,0.02
1511626027,11/25/2017,9:07 PM,On a bicycle,0.01
1511626031,11/25/2017,9:07 PM,Still,0.56
1511626031,11/25/2017,9:07 PM,In a vehicle,0.25
1511626031,11/25/2017,9:07 PM,On foot,0.05
1511626031,11/25/2017,9:07 PM,Walking,0.05
1511626031,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626031,11/25/2017,9:07 PM,On a bicycle,0.01
1511626036,11/25/2017,9:07 PM,Still,0.75
1511626036,11/25/2017,9:07 PM,In a vehicle,0.08
1511626036,11/25/2017,9:07 PM,On foot,0.07
1511626036,11/25/2017,9:07 PM,Walking,0.07
1511626036,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626036,11/25/2017,9:07 PM,On a bicycle,0.02
1511626040,11/25/2017,9:07 PM,Still,0.62
1511626040,11/25/2017,9:07 PM,In a vehicle,0.17
1511626040,11/25/2017,9:07 PM,On foot,0.04
1511626040,11/25/2017,9:07 PM,Walking,0.04
1511626040,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626040,11/25/2017,9:07 PM,On a bicycle,0.01
1511626045,11/25/2017,9:07 PM,Still,0.78
1511626045,11/25/2017,9:07 PM,In a vehicle,0.07
1511626045,11/25/2017,9:07 PM,On foot,0.07
1511626045,11/25/2017,9:07 PM,Walking,0.07
1511626045,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626045,11/25/2017,9:07 PM,On a bicycle,0.01
1511626049,11/25/2017,9:07 PM,Still,0.79
1511626049,11/25/2017,9:07 PM,On foot,0.07
1511626049,11/25/2017,9:07 PM,Walking,0.07
1511626049,11/25/2017,9:07 PM,In a vehicle,0.05
1511626049,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626049,11/25/2017,9:07 PM,On a bicycle,0.02
1511626054,11/25/2017,9:07 PM,Still,0.61
1511626054,11/25/2017,9:07 PM,In a vehicle,0.24
1511626054,11/25/2017,9:07 PM,On foot,0.06
1511626054,11/25/2017,9:07 PM,Walking,0.06
1511626054,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626054,11/25/2017,9:07 PM,On a bicycle,0.01
1511626058,11/25/2017,9:07 PM,Still,0.84
1511626058,11/25/2017,9:07 PM,In a vehicle,0.05
1511626058,11/25/2017,9:07 PM,On foot,0.05
1511626058,11/25/2017,9:07 PM,Walking,0.05
1511626058,11/25/2017,9:07 PM,Unknown Activity,0.02
1511626063,11/25/2017,9:07 PM,Still,0.92
1511626063,11/25/2017,9:07 PM,On foot,0.04
1511626063,11/25/2017,9:07 PM,Walking,0.04
1511626063,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626063,11/25/2017,9:07 PM,In a vehicle,0.01
1511626067,11/25/2017,9:07 PM,Still,0.68
1511626067,11/25/2017,9:07 PM,In a vehicle,0.15
1511626067,11/25/2017,9:07 PM,On foot,0.03
1511626067,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626067,11/25/2017,9:07 PM,Walking,0.03
1511626072,11/25/2017,9:07 PM,Still,0.82
1511626072,11/25/2017,9:07 PM,In a vehicle,0.06
1511626072,11/25/2017,9:07 PM,On foot,0.04
1511626072,11/25/2017,9:07 PM,Walking,0.04
1511626072,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626076,11/25/2017,9:07 PM,Still,0.78
1511626076,11/25/2017,9:07 PM,In a vehicle,0.07
1511626076,11/25/2017,9:07 PM,On foot,0.05
1511626076,11/25/2017,9:07 PM,Walking,0.05
1511626076,11/25/2017,9:07 PM,Unknown Activity,0.03
1511626076,11/25/2017,9:07 PM,On a bicycle,0.01
1511626081,11/25/2017,9:08 PM,Still,0.71
1511626081,11/25/2017,9:08 PM,In a vehicle,0.12
1511626081,11/25/2017,9:08 PM,On foot,0.08
1511626081,11/25/2017,9:08 PM,Walking,0.08
1511626081,11/25/2017,9:08 PM,Unknown Activity,0.03
1511626081,11/25/2017,9:08 PM,On a bicycle,0.01
1511626085,11/25/2017,9:08 PM,Still,0.81
1511626085,11/25/2017,9:08 PM,On foot,0.1
1511626085,11/25/2017,9:08 PM,Walking,0.1
1511626085,11/25/2017,9:08 PM,In a vehicle,0.03
1511626085,11/25/2017,9:08 PM,Unknown Activity,0.03
1511626085,11/25/2017,9:08 PM,On a bicycle,0.01
1511626090,11/25/2017,9:08 PM,Still,0.53
1511626090,11/25/2017,9:08 PM,In a vehicle,0.28
1511626090,11/25/2017,9:08 PM,On foot,0.06
1511626090,11/25/2017,9:08 PM,Walking,0.06
1511626090,11/25/2017,9:08 PM,On a bicycle,0.03
1511626090,11/25/2017,9:08 PM,Unknown Activity,0.03
1511626094,11/25/2017,9:08 PM,Still,0.77
1511626094,11/25/2017,9:08 PM,On foot,0.13
1511626094,11/25/2017,9:08 PM,Walking,0.13
1511626094,11/25/2017,9:08 PM,Unknown Activity,0.04
1511626094,11/25/2017,9:08 PM,In a vehicle,0.02
1511626094,11/25/2017,9:08 PM,On a bicycle,0.02
1511626099,11/25/2017,9:08 PM,Still,0.83
1511626099,11/25/2017,9:08 PM,On foot,0.09
1511626099,11/25/2017,9:08 PM,Walking,0.09
1511626099,11/25/2017,9:08 PM,In a vehicle,0.04
1511626099,11/25/2017,9:08 PM,Unknown Activity,0.03
1511626099,11/25/2017,9:08 PM,On a bicycle,0.01
1511626103,11/25/2017,9:08 PM,Still,0.61
1511626103,11/25/2017,9:08 PM,In a vehicle,0.18
1511626103,11/25/2017,9:08 PM,On foot,0.12
1511626103,11/25/2017,9:08 PM,Walking,0.12
1511626103,11/25/2017,9:08 PM,Unknown Activity,0.02
1511626103,11/25/2017,9:08 PM,On a bicycle,0.01
1511626108,11/25/2017,9:08 PM,Still,0.84
1511626108,11/25/2017,9:08 PM,On foot,0.1
1511626108,11/25/2017,9:08 PM,Walking,0.1
1511626108,11/25/2017,9:08 PM,In a vehicle,0.02
1511626108,11/25/2017,9:08 PM,Unknown Activity,0.02
1511626108,11/25/2017,9:08 PM,On a bicycle,0.01
1511626113,11/25/2017,9:08 PM,Still,0.66
1511626113,11/25/2017,9:08 PM,In a vehicle,0.11
1511626113,11/25/2017,9:08 PM,On foot,0.09
1511626113,11/25/2017,9:08 PM,Walking,0.09
1511626113,11/25/2017,9:08 PM,On a bicycle,0.03
1511626113,11/25/2017,9:08 PM,Unknown Activity,0.03
1511626117,11/25/2017,9:08 PM,Still,1
1511626130,11/25/2017,9:08 PM,Still,0.4
1511626130,11/25/2017,9:08 PM,Unknown Activity,0.22
1511626130,11/25/2017,9:08 PM,On foot,0.11
1511626130,11/25/2017,9:08 PM,Walking,0.11
1511626130,11/25/2017,9:08 PM,In a vehicle,0.1
1511626130,11/25/2017,9:08 PM,On a bicycle,0.06
1511626130,11/25/2017,9:08 PM,Running,0.05
1511626135,11/25/2017,9:08 PM,Still,0.69
1511626135,11/25/2017,9:08 PM,In a vehicle,0.19
1511626135,11/25/2017,9:08 PM,On foot,0.07
1511626135,11/25/2017,9:08 PM,Walking,0.07
1511626135,11/25/2017,9:08 PM,Unknown Activity,0.02
1511626135,11/25/2017,9:08 PM,On a bicycle,0.01
1511626147,11/25/2017,9:09 PM,Still,0.23
1511626147,11/25/2017,9:09 PM,Unknown Activity,0.22
1511626147,11/25/2017,9:09 PM,On foot,0.19
1511626147,11/25/2017,9:09 PM,Walking,0.19
1511626148,11/25/2017,9:09 PM,In a vehicle,0.14
1511626148,11/25/2017,9:09 PM,On a bicycle,0.07
1511626148,11/25/2017,9:09 PM,Running,0.05
1511626152,11/25/2017,9:09 PM,Still,0.76
1511626152,11/25/2017,9:09 PM,On foot,0.11
1511626152,11/25/2017,9:09 PM,Walking,0.11
1511626152,11/25/2017,9:09 PM,In a vehicle,0.04
1511626152,11/25/2017,9:09 PM,Unknown Activity,0.03
1511626152,11/25/2017,9:09 PM,On a bicycle,0.02
1511626157,11/25/2017,9:09 PM,Still,0.75
1511626157,11/25/2017,9:09 PM,In a vehicle,0.08
1511626157,11/25/2017,9:09 PM,On foot,0.07
1511626157,11/25/2017,9:09 PM,Walking,0.07
1511626157,11/25/2017,9:09 PM,Unknown Activity,0.04
1511626157,11/25/2017,9:09 PM,On a bicycle,0.01
1511626161,11/25/2017,9:09 PM,Still,0.73
1511626161,11/25/2017,9:09 PM,On foot,0.13
1511626161,11/25/2017,9:09 PM,Walking,0.13
1511626161,11/25/2017,9:09 PM,In a vehicle,0.08
1511626161,11/25/2017,9:09 PM,Unknown Activity,0.03
1511626161,11/25/2017,9:09 PM,On a bicycle,0.01
1511626166,11/25/2017,9:09 PM,Still,0.82
1511626166,11/25/2017,9:09 PM,In a vehicle,0.06
1511626166,11/25/2017,9:09 PM,On foot,0.04
1511626166,11/25/2017,9:09 PM,Walking,0.04
1511626166,11/25/2017,9:09 PM,Unknown Activity,0.03
1511626166,11/25/2017,9:09 PM,On a bicycle,0.01
1511626170,11/25/2017,9:09 PM,Still,1
1511626175,11/25/2017,9:09 PM,Still,0.73
1511626175,11/25/2017,9:09 PM,In a vehicle,0.16
1511626175,11/25/2017,9:09 PM,On foot,0.06
1511626175,11/25/2017,9:09 PM,Walking,0.06
1511626175,11/25/2017,9:09 PM,Unknown Activity,0.03
1511626175,11/25/2017,9:09 PM,On a bicycle,0.01
1511626179,11/25/2017,9:09 PM,Still,0.74
1511626179,11/25/2017,9:09 PM,In a vehicle,0.09
1511626179,11/25/2017,9:09 PM,On foot,0.07
1511626179,11/25/2017,9:09 PM,Walking,0.07
1511626179,11/25/2017,9:09 PM,Unknown Activity,0.03
1511626179,11/25/2017,9:09 PM,On a bicycle,0.01
1511626360,11/25/2017,9:12 PM,Still,1
1511626541,11/25/2017,9:15 PM,Still,1
1511626722,11/25/2017,9:18 PM,Tilting,1
1511626742,11/25/2017,9:19 PM,Still,0.95
1511626742,11/25/2017,9:19 PM,On foot,0.04
1511626742,11/25/2017,9:19 PM,Walking,0.04
1511626742,11/25/2017,9:19 PM,Unknown Activity,0.01
1511626742,11/25/2017,9:19 PM,In a vehicle,0
1511626742,11/25/2017,9:19 PM,On a bicycle,0
1511626923,11/25/2017,9:22 PM,Still,1
1511627104,11/25/2017,9:25 PM,Tilting,1
1511627133,11/25/2017,9:25 PM,On a bicycle,0.48
1511627133,11/25/2017,9:25 PM,In a vehicle,0.24
1511627133,11/25/2017,9:25 PM,Unknown Activity,0.12
1511627133,11/25/2017,9:25 PM,Still,0.05
1511627133,11/25/2017,9:25 PM,On foot,0.04
1511627133,11/25/2017,9:25 PM,Walking,0.04
1511627133,11/25/2017,9:25 PM,Running,0.03
1511627154,11/25/2017,9:25 PM,On a bicycle,0.39
1511627154,11/25/2017,9:25 PM,Unknown Activity,0.27
1511627154,11/25/2017,9:25 PM,In a vehicle,0.07
1511627154,11/25/2017,9:25 PM,On foot,0.07
1511627154,11/25/2017,9:25 PM,Still,0.07
1511627154,11/25/2017,9:25 PM,Walking,0.07
1511627154,11/25/2017,9:25 PM,Running,0.07
1511627184,11/25/2017,9:26 PM,Tilting,1
1511627184,11/25/2017,9:26 PM,In a vehicle,0.3
1511627184,11/25/2017,9:26 PM,On a bicycle,0.23
1511627184,11/25/2017,9:26 PM,Still,0.21
1511627184,11/25/2017,9:26 PM,Unknown Activity,0.13
1511627184,11/25/2017,9:26 PM,On foot,0.07
1511627184,11/25/2017,9:26 PM,Walking,0.07
1511627184,11/25/2017,9:26 PM,Running,0.03
1511627206,11/25/2017,9:26 PM,On foot,0.63
1511627206,11/25/2017,9:26 PM,Walking,0.63
1511627206,11/25/2017,9:26 PM,Unknown Activity,0.13
1511627206,11/25/2017,9:26 PM,On a bicycle,0.08
1511627206,11/25/2017,9:26 PM,Still,0.06
1511627206,11/25/2017,9:26 PM,In a vehicle,0.04
1511627206,11/25/2017,9:26 PM,Running,0.04
1511627236,11/25/2017,9:27 PM,Still,0.3
1511627236,11/25/2017,9:27 PM,Unknown Activity,0.22
1511627236,11/25/2017,9:27 PM,On foot,0.2
1511627236,11/25/2017,9:27 PM,Walking,0.2
1511627236,11/25/2017,9:27 PM,In a vehicle,0.09
1511627236,11/25/2017,9:27 PM,On a bicycle,0.08
1511627236,11/25/2017,9:27 PM,Running,0.06
1511627258,11/25/2017,9:27 PM,On foot,0.52
1511627258,11/25/2017,9:27 PM,Walking,0.52
1511627258,11/25/2017,9:27 PM,Unknown Activity,0.22
1511627258,11/25/2017,9:27 PM,On a bicycle,0.06
1511627258,11/25/2017,9:27 PM,Still,0.06
1511627258,11/25/2017,9:27 PM,In a vehicle,0.05
1511627258,11/25/2017,9:27 PM,Running,0.05
1511627288,11/25/2017,9:28 PM,On foot,0.47
1511627288,11/25/2017,9:28 PM,Walking,0.47
1511627288,11/25/2017,9:28 PM,Still,0.26
1511627288,11/25/2017,9:28 PM,Unknown Activity,0.1
1511627288,11/25/2017,9:28 PM,Running,0.06
1511627288,11/25/2017,9:28 PM,In a vehicle,0.05
1511627288,11/25/2017,9:28 PM,On a bicycle,0.04
1511627318,11/25/2017,9:28 PM,Still,0.42
1511627318,11/25/2017,9:28 PM,On foot,0.35
1511627318,11/25/2017,9:28 PM,Walking,0.35
1511627318,11/25/2017,9:28 PM,Unknown Activity,0.12
1511627318,11/25/2017,9:28 PM,In a vehicle,0.03
1511627318,11/25/2017,9:28 PM,On a bicycle,0.03
1511627318,11/25/2017,9:28 PM,Running,0.03
1511627344,11/25/2017,9:29 PM,On foot,0.32
1511627344,11/25/2017,9:29 PM,Walking,0.32
1511627344,11/25/2017,9:29 PM,Unknown Activity,0.31
1511627344,11/25/2017,9:29 PM,In a vehicle,0.08
1511627344,11/25/2017,9:29 PM,On a bicycle,0.08
1511627344,11/25/2017,9:29 PM,Still,0.08
1511627344,11/25/2017,9:29 PM,Running,0.08
1511627374,11/25/2017,9:29 PM,Unknown Activity,0.31
1511627374,11/25/2017,9:29 PM,On foot,0.28
1511627374,11/25/2017,9:29 PM,Walking,0.28
1511627374,11/25/2017,9:29 PM,Running,0.1
1511627374,11/25/2017,9:29 PM,In a vehicle,0.08
1511627374,11/25/2017,9:29 PM,On a bicycle,0.08
1511627374,11/25/2017,9:29 PM,Still,0.08
1511627396,11/25/2017,9:29 PM,On foot,0.46
1511627396,11/25/2017,9:29 PM,Walking,0.46
1511627396,11/25/2017,9:29 PM,Unknown Activity,0.22
1511627396,11/25/2017,9:29 PM,On a bicycle,0.07
1511627396,11/25/2017,9:29 PM,Still,0.07
1511627396,11/25/2017,9:29 PM,Running,0.07
1511627396,11/25/2017,9:29 PM,In a vehicle,0.06
1511627431,11/25/2017,9:30 PM,Tilting,1
1511627431,11/25/2017,9:30 PM,On foot,0.44
1511627431,11/25/2017,9:30 PM,Walking,0.44
1511627431,11/25/2017,9:30 PM,Still,0.36
1511627431,11/25/2017,9:30 PM,In a vehicle,0.08
1511627431,11/25/2017,9:30 PM,On a bicycle,0.04
1511627431,11/25/2017,9:30 PM,Unknown Activity,0.03
1511627431,11/25/2017,9:30 PM,Running,0.01
1511627461,11/25/2017,9:31 PM,Still,0.38
1511627461,11/25/2017,9:31 PM,On foot,0.19
1511627461,11/25/2017,9:31 PM,Walking,0.19
1511627461,11/25/2017,9:31 PM,Unknown Activity,0.13
1511627461,11/25/2017,9:31 PM,In a vehicle,0.11
1511627461,11/25/2017,9:31 PM,On a bicycle,0.09
1511627461,11/25/2017,9:31 PM,Running,0.03
1511627499,11/25/2017,9:31 PM,Tilting,1
1511627499,11/25/2017,9:31 PM,In a vehicle,0.55
1511627499,11/25/2017,9:31 PM,On a bicycle,0.33
1511627499,11/25/2017,9:31 PM,Still,0.06
1511627499,11/25/2017,9:31 PM,Unknown Activity,0.03
1511627499,11/25/2017,9:31 PM,On foot,0.02
1511627499,11/25/2017,9:31 PM,Walking,0.02
1511627503,11/25/2017,9:31 PM,In a vehicle,0.9
1511627503,11/25/2017,9:31 PM,On a bicycle,0.05
1511627503,11/25/2017,9:31 PM,Still,0.03
1511627503,11/25/2017,9:31 PM,Unknown Activity,0.02
1511627508,11/25/2017,9:31 PM,In a vehicle,0.96
1511627508,11/25/2017,9:31 PM,Still,0.02
1511627508,11/25/2017,9:31 PM,Unknown Activity,0.02
1511627513,11/25/2017,9:31 PM,In a vehicle,0.95
1511627513,11/25/2017,9:31 PM,Still,0.04
1511627513,11/25/2017,9:31 PM,Unknown Activity,0.01
1511627517,11/25/2017,9:31 PM,In a vehicle,0.9
1511627517,11/25/2017,9:31 PM,Still,0.07
1511627517,11/25/2017,9:31 PM,Unknown Activity,0.02
1511627530,11/25/2017,9:32 PM,In a vehicle,0.54
1511627530,11/25/2017,9:32 PM,Unknown Activity,0.21
1511627530,11/25/2017,9:32 PM,Still,0.06
1511627530,11/25/2017,9:32 PM,On a bicycle,0.05
1511627530,11/25/2017,9:32 PM,On foot,0.05
1511627530,11/25/2017,9:32 PM,Walking,0.05
1511627530,11/25/2017,9:32 PM,Running,0.05
1511627535,11/25/2017,9:32 PM,In a vehicle,0.88
1511627535,11/25/2017,9:32 PM,Still,0.1
1511627535,11/25/2017,9:32 PM,Unknown Activity,0.02
1511627539,11/25/2017,9:32 PM,In a vehicle,0.96
1511627539,11/25/2017,9:32 PM,Still,0.03
1511627539,11/25/2017,9:32 PM,Unknown Activity,0.01
1511627544,11/25/2017,9:32 PM,In a vehicle,0.91
1511627544,11/25/2017,9:32 PM,Still,0.07
1511627544,11/25/2017,9:32 PM,Unknown Activity,0.02
1511627582,11/25/2017,9:33 PM,In a vehicle,0.56
1511627582,11/25/2017,9:33 PM,On a bicycle,0.24
1511627582,11/25/2017,9:33 PM,Unknown Activity,0.1
1511627582,11/25/2017,9:33 PM,Still,0.03
1511627582,11/25/2017,9:33 PM,On foot,0.02
1511627582,11/25/2017,9:33 PM,Walking,0.02
1511627582,11/25/2017,9:33 PM,Running,0.02
1511627586,11/25/2017,9:33 PM,In a vehicle,0.95
1511627586,11/25/2017,9:33 PM,On a bicycle,0.03
1511627586,11/25/2017,9:33 PM,Unknown Activity,0.02
1511627590,11/25/2017,9:33 PM,In a vehicle,0.78
1511627590,11/25/2017,9:33 PM,On a bicycle,0.2
1511627590,11/25/2017,9:33 PM,Still,0.01
1511627590,11/25/2017,9:33 PM,Unknown Activity,0.01
1511627595,11/25/2017,9:33 PM,In a vehicle,0.92
1511627595,11/25/2017,9:33 PM,On a bicycle,0.04
1511627595,11/25/2017,9:33 PM,Still,0.02
1511627595,11/25/2017,9:33 PM,Unknown Activity,0.02
1511627608,11/25/2017,9:33 PM,In a vehicle,0.52
1511627608,11/25/2017,9:33 PM,Unknown Activity,0.22
1511627608,11/25/2017,9:33 PM,On a bicycle,0.06
1511627608,11/25/2017,9:33 PM,Still,0.06
1511627608,11/25/2017,9:33 PM,On foot,0.05
1511627608,11/25/2017,9:33 PM,Walking,0.05
1511627608,11/25/2017,9:33 PM,Running,0.05
1511627638,11/25/2017,9:33 PM,In a vehicle,0.77
1511627638,11/25/2017,9:33 PM,On a bicycle,0.19
1511627638,11/25/2017,9:33 PM,Unknown Activity,0.03
1511627638,11/25/2017,9:33 PM,Still,0.02
1511627667,11/25/2017,9:34 PM,In a vehicle,0.69
1511627667,11/25/2017,9:34 PM,On a bicycle,0.19
1511627667,11/25/2017,9:34 PM,Still,0.07
1511627668,11/25/2017,9:34 PM,On foot,0.02
1511627668,11/25/2017,9:34 PM,Unknown Activity,0.02
1511627668,11/25/2017,9:34 PM,Walking,0.02
1511627705,11/25/2017,9:35 PM,In a vehicle,0.39
1511627705,11/25/2017,9:35 PM,On a bicycle,0.24
1511627705,11/25/2017,9:35 PM,Unknown Activity,0.17
1511627705,11/25/2017,9:35 PM,Still,0.07
1511627705,11/25/2017,9:35 PM,On foot,0.04
1511627705,11/25/2017,9:35 PM,Walking,0.04
1511627705,11/25/2017,9:35 PM,Running,0.04
1511627744,11/25/2017,9:35 PM,In a vehicle,0.4
1511627744,11/25/2017,9:35 PM,On a bicycle,0.25
1511627744,11/25/2017,9:35 PM,Unknown Activity,0.17
1511627744,11/25/2017,9:35 PM,Still,0.05
1511627744,11/25/2017,9:35 PM,On foot,0.04
1511627744,11/25/2017,9:35 PM,Walking,0.04
